 model_number num_zones star_age log_dt star_mass log_xmstar log_abs_mdot mass_conv_core conv_mx1_top conv_mx1_bot conv_mx2_top conv_mx2_bot mx1_top mx1_bot mx2_top mx2_bot log_LH log_LHe log_LZ log_Lnuc pp cno tri_alfa epsnuc_M_1 epsnuc_M_2 epsnuc_M_3 epsnuc_M_4 epsnuc_M_5 epsnuc_M_6 epsnuc_M_7 epsnuc_M_8 he_core_mass c_core_mass o_core_mass si_core_mass fe_core_mass neutron_rich_core_mass log_Teff log_L log_R log_g v_div_csound_surf log_center_T log_center_Rho log_cntr_P log_cntr_Rho log_cntr_T center_mu center_ye center_abar center_h1 center_he4 center_c12 center_o16 surface_c12 surface_o16 total_mass_h1 total_mass_he4 num_retries num_backups num_iters 
 880 869 4.3770892598358034E+004 2.2004525697591544E+000 1.5000000000000000E+001 3.4474769709615863E+001 -9.8999999999999986E+001 1.2393507481234760E+000 8.1651491082225636E-002 7.8128303765696712E-008 9.9999997034495081E-001 9.9999983272468429E-001 8.1651491082225636E-002 7.8128303765696712E-008 9.9999997034495081E-001 9.9999983272468429E-001 3.8723853277804929E+000 -3.4865535275776800E+001 -1.1564078571839584E+001 3.8723853277804929E+000 2.5935435231290658E+000 3.8489091316112352E+000 -3.4865535275776800E+001 0.0000000000000000E+000 0.0000000000000000E+000 4.3824629506862545E+033 9.5054707216122470E+033 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 4.4369268144385359E+000 4.4555665167580516E+000 8.7718846595457933E-001 3.8596036805596476E+000 -2.5437527302595175E-007 7.4325716853541195E+000 5.6744237139318232E-001 1.6168599522176947E+001 5.6744237139318232E-001 7.4325716853541195E+000 6.1997219868306175E-001 8.4996020752653789E-001 1.2967901265586492E+000 6.9991473957210448E-001 2.7998058268101400E-001 2.9154939172312275E-003 9.3601751668939363E-003 3.4416073257059784E-003 9.3604492797742123E-003 1.0499870578751748E+001 4.1995710050693100E+000 0 0 3 
 885 875 4.4619212470628801E+004 2.2507282954352821E+000 1.5000000000000000E+001 3.4474769709615863E+001 -9.8999999999999986E+001 1.9525910834053686E+000 1.2749927458914007E-001 7.8128303209491018E-008 9.9999997454127865E-001 9.9999985373102196E-001 1.2749927458914007E-001 7.8128303209491018E-008 9.9999997454127865E-001 9.9999985373102196E-001 4.0274035725515853E+000 -3.4314420086464757E+001 -1.1740169830895265E+001 4.0274035725515853E+000 2.6785332859931845E+000 4.0075048405637661E+000 -3.4314420086464757E+001 0.0000000000000000E+000 0.0000000000000000E+000 5.0169461165347967E+033 1.0102564482039340E+034 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 4.4427502741390601E+000 4.4488109101876763E+000 8.6216374326834366E-001 3.8896531259321190E+000 -2.2366902693175268E-007 7.4428063065264629E+000 5.8265708159884888E-001 1.6195495740037231E+001 5.8265708159884888E-001 7.4428063065264629E+000 6.1998118709445915E-001 8.4995190650790176E-001 1.2968176377245171E+000 6.9989843374336025E-001 2.7998155428179788E-001 2.8180978652358802E-003 9.3600965925815568E-003 3.4416073257059789E-003 9.3604492797742141E-003 1.0499785982682944E+001 4.1995788995406507E+000 0 0 3 
 890 880 4.5595020190489857E+004 2.3188016299992324E+000 1.5000000000000000E+001 3.4474769709615863E+001 -9.8999999999999986E+001 2.7616252452494043E+000 1.8237567312399222E-001 7.8128302875108033E-008 9.9999997621980985E-001 9.9999987197060647E-001 1.8237567312399222E-001 7.8128302875108033E-008 9.9999997621980985E-001 9.9999987197060647E-001 4.1549180570582971E+000 -3.3828298877360183E+001 -1.1041199826559247E+001 4.1549180570582971E+000 2.7455742505155083E+000 4.1376580111560175E+000 -3.3828298877360183E+001 0.0000000000000000E+000 0.0000000000000000E+000 5.2158013259860568E+033 1.0588925106251134E+034 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 4.4478671176100484E+000 4.4381110460071396E+000 8.4658012423610052E-001 3.9208203639966053E+000 -1.9148919117176526E-007 7.4515503665242262E+000 5.9334010935177917E-001 1.6216419779301710E+001 5.9334010935177917E-001 7.4515503665242262E+000 6.1999259430812304E-001 8.4994139614472386E-001 1.2968525056427274E+000 6.9987772702110973E-001 2.7998270626100757E-001 2.6950342827815870E-003 9.3599858588309624E-003 3.4416073257059784E-003 9.3604492797742141E-003 1.0499650467593462E+001 4.1995902256253315E+000 0 0 3 
 895 884 4.6769048499929035E+004 2.4067614666467247E+000 1.5000000000000000E+001 3.4474769709615863E+001 -9.8999999999999986E+001 3.6180854684221049E+000 2.3830069535210086E-001 7.8128302486511644E-008 9.9999997929711681E-001 9.9999988788159933E-001 2.3830069535210086E-001 7.8128302486511644E-008 9.9999997929711681E-001 9.9999988788159933E-001 4.2429682777498945E+000 -3.3431866116635518E+001 -1.1439139835231284E+001 4.2429682777498954E+000 2.7732097998093912E+000 4.2279888922065982E+000 -3.3431866116635518E+001 0.0000000000000000E+000 0.0000000000000000E+000 5.6600445292314006E+033 1.0941849782641524E+034 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 4.4519582203803187E+000 4.4216311774930190E+000 8.3015798443849831E-001 3.9536646435918099E+000 -1.5951025604683413E-007 7.4585368226507596E+000 5.9926136780533201E-001 1.6230817271278958E+001 5.9926136780533201E-001 7.4585368226507596E+000 6.2000927848821230E-001 8.4992602152978092E-001 1.2969034862775008E+000 6.9984743251796033E-001 2.7998445730142452E-001 2.5154583386719520E-003 9.3598124102189442E-003 3.4416073257059789E-003 9.3604492797742141E-003 1.0499441819408258E+001 4.1996061923947874E+000 0 0 3 
 900 889 4.8242898377359925E+004 2.5117195462635333E+000 1.5000000000000000E+001 3.4474769709615863E+001 -9.8999999999999986E+001 4.4455644901451237E+000 2.9387821068546455E-001 7.8128301872507930E-008 9.9999998153515834E-001 9.9999990190918264E-001 2.9387821068546455E-001 7.8128301872507930E-008 9.9999998153515834E-001 9.9999990190918264E-001 4.2876831348606981E+000 -3.3134239899471261E+001 -9.8999999999999986E+001 4.2876831348606981E+000 2.7564860336512798E+000 4.2747096149672066E+000 -3.3134239899471261E+001 0.0000000000000000E+000 0.0000000000000000E+000 5.9189179680890171E+033 1.1296715851339456E+034 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 4.4545841999134597E+000 4.3971881523414940E+000 8.1268451279645493E-001 3.9886115868758965E+000 -1.2837002740475157E-007 7.4637281498665358E+000 6.0122267228669013E-001 1.6239354628805010E+001 6.0122267228669013E-001 7.4637281498665358E+000 6.2003131379516108E-001 8.4990562448993501E-001 1.2969711008067606E+000 6.9980718967448985E-001 2.7998684249913197E-001 2.2781989826479573E-003 9.3595574375863848E-003 3.4416073257059789E-003 9.3604492797742141E-003 1.0499137657418318E+001 4.1996281162586708E+000 0 0 3 
 905 893 5.0156472585007359E+004 2.6309910041502476E+000 1.5000000000000000E+001 3.4474769709615863E+001 -9.8999999999999986E+001 5.1080917526902248E+000 3.3871103883013198E-001 7.8128301481734785E-008 9.9999998321368966E-001 9.9999991388455900E-001 3.3871103883013198E-001 7.8128301481734785E-008 9.9999998321368966E-001 9.9999991388455900E-001 4.2885051560650371E+000 -3.2904401752577726E+001 -9.8999999999999986E+001 4.2885051560650371E+000 2.6845383179961404E+000 4.2775585553488886E+000 -3.2904401752577726E+001 0.0000000000000000E+000 0.0000000000000000E+000 6.0429253426307877E+033 1.1641086226054276E+034 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 4.4554037393502162E+000 4.3640918621451386E+000 7.9449728882476456E-001 4.0249860348192774E+000 -9.5878531181383636E-008 7.4676973968405109E+000 6.0225897163253594E-001 1.6245487498771237E+001 6.0225897163253594E-001 7.4676973968405109E+000 6.2006102122093032E-001 8.4987748027582966E-001 1.2970643144075202E+000 6.9975160183823404E-001 2.7999035655676435E-001 1.9528472373924440E-003 9.3591595465038931E-003 3.4416073257059793E-003 9.3604492797742141E-003 1.0498724135912266E+001 4.1996570408337268E+000 0 0 3 
 910 897 5.2747839568270771E+004 2.7688010876537761E+000 1.5000000000000000E+001 3.4474769709615863E+001 -9.8999999999999986E+001 5.4299123291041074E+000 3.6068178229547015E-001 7.8128301202315874E-008 9.9999998377320010E-001 9.9999992369211976E-001 3.6068178229547015E-001 7.8128301202315874E-008 9.9999998377320010E-001 9.9999992369211976E-001 4.2467503060788179E+000 -3.2637405715536936E+001 -1.1439139835231284E+001 4.2467503060788179E+000 2.5406793957881706E+000 4.2381200961449057E+000 -3.2637405715536936E+001 0.0000000000000000E+000 0.0000000000000000E+000 5.9204927493626895E+033 1.0671406400676225E+034 1.0859146512705943E+034 -2.0000000000000000E+001 -2.0000000000000000E+001 1.2001444632134603E+034 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 4.4553542728626629E+000 4.3290179424393438E+000 7.7705926194697184E-001 4.0598620885748620E+000 -6.1620046430759135E-008 7.4721542195148904E+000 6.0882885843647949E-001 1.6257219395651315E+001 6.0882885843647949E-001 7.4721542195148904E+000 6.2010347624275963E-001 8.4983584933050904E-001 1.2972019248963165E+000 6.9966927357033648E-001 2.7999625750249235E-001 1.4769438713173257E-003 9.3584472482698255E-003 3.4416073257059789E-003 9.3604492797742141E-003 1.0498193100702293E+001 4.1996959123065736E+000 0 0 3 
 915 900 5.6196424491568592E+004 2.8691424002285264E+000 1.5000000000000000E+001 3.4474769709615863E+001 -9.8999999999999986E+001 5.2794298521332754E+000 3.5130454807359779E-001 7.8128300594339527E-008 9.9999998545173130E-001 9.9999993216812888E-001 3.5130454807359779E-001 7.8128300594339527E-008 9.9999998545173130E-001 9.9999993216812888E-001 4.1677068823529284E+000 -3.2107696577271433E+001 -1.1439139835231284E+001 4.1677068823529284E+000 2.3502918064046523E+000 4.1610434701230199E+000 -3.2107696577271433E+001 0.0000000000000000E+000 0.0000000000000000E+000 5.6633996954344167E+033 1.0452455075415682E+034 1.0688238846516529E+034 -2.0000000000000000E+001 -2.0000000000000000E+001 1.2603427235407053E+034 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 4.4585181738734914E+000 4.3113101961919691E+000 7.6187758680162787E-001 4.0902254388655503E+000 -4.0798662306881756E-008 7.4806983163075991E+000 6.3279949321732709E-001 1.6289894389086026E+001 6.3279949321732709E-001 7.4806983163075991E+000 6.2015145753246526E-001 8.4977897837731498E-001 1.2973887432048987E+000 6.9955655776779968E-001 2.8000720596161938E-001 8.4677713801691284E-004 9.3569901769096336E-003 3.4416073257059758E-003 9.3604492797742141E-003 1.0497582780711141E+001 4.1997554272734083E+000 0 0 3 
 920 906 5.9769352435785913E+004 2.8230214244416820E+000 1.5000000000000000E+001 3.4474769709615863E+001 -9.8999999999999986E+001 4.7667518444612851E+000 3.1643328327927017E-001 7.8128299872252542E-008 9.9999998741001750E-001 9.9999994055401797E-001 3.1643328327927017E-001 7.8128299872252542E-008 9.9999998741001750E-001 9.9999994055401797E-001 4.0666821779758697E+000 -3.1245586072625787E+001 -9.8999999999999986E+001 4.0666821779758697E+000 2.2336598242282784E+000 4.0602557266739030E+000 -3.1245586072625787E+001 0.0000000000000000E+000 0.0000000000000000E+000 5.2518994440413827E+033 1.3524416558737814E+034 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 4.4669042351618353E+000 4.3169727401481399E+000 7.4793673620302481E-001 4.1181071400627562E+000 -4.1634324814548636E-008 7.4945462070272875E+000 6.7665010859143393E-001 1.6347372529559919E+001 6.7665010859143393E-001 7.4945462070272875E+000 6.2014996283787382E-001 8.4972797401243338E-001 1.2975521559797560E+000 6.9945522250659065E-001 2.8002695549313905E-001 3.4301214848888749E-004 9.3541526070085937E-003 3.4416073257059771E-003 9.3604492797742141E-003 1.0497069641678564E+001 4.1998548637982225E+000 0 0 3 
 925 917 6.2621675247889842E+004 2.7142174053582271E+000 1.5000000000000000E+001 3.4474769709615863E+001 -9.8999999999999986E+001 4.1893503582287517E+000 2.7763209279729295E-001 7.8128299038821329E-008 9.9999998880879337E-001 9.9999994824072325E-001 2.7763209279729295E-001 7.8128299038821329E-008 9.9999998880879337E-001 9.9999994824072325E-001 3.9933747874074168E+000 -3.0315003883288494E+001 -9.8999999999999986E+001 3.9933747874074168E+000 2.1610566271717659E+000 3.9869378297155333E+000 -3.0315003883288494E+001 0.0000000000000000E+000 0.0000000000000000E+000 4.8868833220364495E+033 1.4493857689557739E+034 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 4.4766711033524551E+000 4.3297838467734575E+000 7.3480855313444560E-001 4.1443635061999151E+000 -4.7028527625900440E-008 7.5095568004246394E+000 7.2526401821674413E-001 1.6410718229386685E+001 7.2526401821674413E-001 7.5095568004246394E+000 6.2006485395667132E-001 8.4969264886009876E-001 1.2976567486880815E+000 6.9938495111860322E-001 2.8006108511743139E-001 1.1549961862437896E-004 9.3490306771257022E-003 3.4416073257059767E-003 9.3604492797742123E-003 1.0496749842820165E+001 4.2000071005176576E+000 0 0 3 
 930 925 6.5088634993858715E+004 2.6970634256178641E+000 1.5000000000000000E+001 3.4474769709615863E+001 -9.8999999999999986E+001 4.1007323859216953E+000 2.7110544359848349E-001 7.8128298535306154E-008 9.9999999020756936E-001 9.9999995424599508E-001 2.7110544359848349E-001 7.8128298535306154E-008 9.9999999020756936E-001 9.9999995424599508E-001 4.0817658677805699E+000 -2.9537518341436087E+001 -1.1740169830895265E+001 4.0817658677805699E+000 2.0935116038026362E+000 4.0772807829695292E+000 -2.9537518341436087E+001 0.0000000000000000E+000 0.0000000000000000E+000 5.1715515456098758E+033 1.5278801639745036E+034 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 4.4848100736628362E+000 4.3382803129374796E+000 7.2277884559569250E-001 4.1684229212774211E+000 -4.3799694579969253E-008 7.5222499697900789E+000 7.6478147294124244E-001 1.6462915398639151E+001 7.6478147294124244E-001 7.5222499697900789E+000 6.1993960927467950E-001 8.4966035611000024E-001 1.2977413866752834E+000 6.9932056129117059E-001 2.8011838949863094E-001 6.2709384531503873E-005 9.3400234145413954E-003 3.4416073257059789E-003 9.3604492797742141E-003 1.0496473432451177E+001 4.2002457829894055E+000 0 0 3 
 935 929 6.8005116720449238E+004 2.8307573056131847E+000 1.5000000000000000E+001 3.4474769709615863E+001 -9.8999999999999986E+001 4.6055986879275039E+000 3.0679587376004036E-001 7.8128297814947235E-008 9.9999999132659001E-001 9.9999995894418259E-001 3.0679587376004036E-001 7.8128297814947235E-008 9.9999999132659001E-001 9.9999995894418259E-001 4.2341014811525053E+000 -2.9005624718870330E+001 -1.1439139835231284E+001 4.2341014811525053E+000 2.0738445959013467E+000 4.2310882449748872E+000 -2.9005624718870330E+001 0.0000000000000000E+000 0.0000000000000000E+000 5.8004246546021625E+033 1.5777361227781142E+034 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 4.4899782373169099E+000 4.3352305037628680E+000 7.1091761370024020E-001 4.1921453850683257E+000 -3.2209418641972056E-008 7.5311066945921761E+000 7.8802856877095384E-001 1.6495488412050218E+001 7.8802856877095384E-001 7.5311066945921761E+000 6.1984245176392139E-001 8.4961773088335535E-001 1.2978483388491404E+000 6.9923537679435654E-001 2.8020538909500126E-001 6.1746296270646418E-005 9.3258014558405076E-003 3.4416073257059763E-003 9.3604492797742123E-003 1.0496018473918422E+001 4.2006870261746929E+000 0 0 3 
 940 935 7.3268366728256675E+004 3.1588606235284145E+000 1.5000000000000000E+001 3.4474769709615863E+001 -9.8999999999999986E+001 5.2802309260328357E+000 3.5130454807359440E-001 7.8128297197472366E-008 9.9999999188610045E-001 9.9999996252485102E-001 3.5130454807359440E-001 7.8128297197472366E-008 9.9999999188610045E-001 9.9999996252485102E-001 4.3034849714487589E+000 -2.8810003461341765E+001 -9.8999999999999986E+001 4.3034849714487589E+000 2.0485901653259257E+000 4.3010633863522409E+000 -2.8810003461341765E+001 0.0000000000000000E+000 0.0000000000000000E+000 6.1493218606546365E+033 1.5942134901070045E+034 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 4.4900619229456700E+000 4.3108032693915792E+000 6.9853662525707605E-001 4.2169073619546538E+000 -1.4220591471844644E-008 7.5344888168451725E+000 7.9128208828957891E-001 1.6502880948598474E+001 7.9128208828957891E-001 7.5344888168451725E+000 6.1986023038468341E-001 8.4953788469360714E-001 1.2980483648490146E+000 6.9907569564103422E-001 2.8036922640649431E-001 6.6066799435644162E-005 9.2985822895315755E-003 3.4416073257059789E-003 9.3604492797742141E-003 1.0494964820366189E+001 4.2016911784170006E+000 0 0 3 
 941 935 7.4998349864099117E+004 3.2380418695760391E+000 1.5000000000000000E+001 3.4474769709615863E+001 -9.8999999999999986E+001 5.3790838822739770E+000 3.5756066519176921E-001 7.8128297141038029E-008 9.9999999216585567E-001 9.9999996302829253E-001 3.5756066519176921E-001 7.8128297141038029E-008 9.9999999216585567E-001 9.9999996302829253E-001 4.3010435732029011E+000 -2.8806011166780866E+001 -9.8999999999999986E+001 4.3010435732029011E+000 2.0194630122085546E+000 4.2987666850519934E+000 -2.8806011166780866E+001 0.0000000000000000E+000 0.0000000000000000E+000 6.1482597323067945E+033 1.5947365840186403E+034 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 4.4894921103506986E+000 4.3044543570067280E+000 6.9650179425459202E-001 4.2209770239596223E+000 -1.0299718907687551E-008 7.5345728159941343E+000 7.9044855223800936E-001 1.6502234913277647E+001 7.9044855223800936E-001 7.5345728159941343E+000 6.1988524591958072E-001 8.4951015541465891E-001 1.2981180377373529E+000 6.9902024337558544E-001 2.8042566702021865E-001 6.4892924980462492E-005 9.2892613561393941E-003 3.4416073257059793E-003 9.3604492797742141E-003 1.0494608734382258E+001 4.2020319912832376E+000 0 0 3 
